CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender,Geography,Exited
15008633,605,40,10,71764.58,1,1,1,145309.52,1,0,0
15008634,679,53,2,73654.47,2,1,1,68578.23,0,1,0
15008635,628,42,10,22653.26,2,1,1,143277.15,0,0,0
15008636,781,41,8,74791.76,2,1,1,127512.33,1,0,0
15008637,692,41,3,250000.0,3,1,0,104553.51,0,0,0
15008638,466,67,0,4165.32,2,1,0,128457.76,0,0,1
15008639,660,44,4,11665.91,2,0,1,88911.89,0,0,0
15008640,641,50,1,6931.55,1,1,1,137255.13,1,0,1
15008641,832,52,2,124414.11,2,1,1,99688.4,0,2,0
15008642,723,34,6,113763.6,2,1,1,84045.92,1,0,0
15008643,611,38,4,46896.41,1,1,1,30181.84,1,1,0
15008644,641,26,1,15.35,2,1,0,38524.33,0,1,1
15008645,549,42,3,42799.94,2,1,1,69500.45,0,2,0
15008646,633,53,10,38652.47,2,1,1,67958.78,0,2,0
15008647,620,27,10,45663.0,2,0,0,46440.64,1,0,0
15008648,613,45,0,56463.26,1,0,1,63545.71,0,2,0
15008649,600,44,6,7754.81,2,1,1,101712.3,0,0,0
15008650,641,26,6,7228.02,2,1,1,93046.21,0,0,0
15008651,487,42,5,169741.95,1,1,1,41978.32,0,0,0
15008652,683,49,6,143061.14,3,0,1,97531.67,1,2,0
15008653,533,26,4,8176.03,2,1,1,127475.68,0,0,0
15008654,725,44,10,7922.34,2,1,1,73884.07,0,0,0
15008655,646,43,3,150629.22,2,1,0,62297.26,1,1,0
15008656,561,35,4,57291.58,2,0,1,105121.24,1,0,0
15008657,510,47,10,139278.02,2,1,1,99890.64,0,2,0
15008658,761,55,0,13249.27,1,1,1,108866.51,0,0,0
15008659,704,36,2,22188.49,3,0,1,135186.2,0,0,0
15008660,806,35,1,11779.18,2,0,1,94272.24,1,2,0
15008661,416,38,5,21048.61,1,1,1,127161.05,0,1,0
15008662,626,54,0,4735.15,1,0,0,86608.07,0,0,1
15008663,690,45,7,38780.46,2,1,1,147235.18,1,1,0
15008664,576,36,1,156257.73,3,1,1,65926.09,0,0,0
15008665,625,52,5,61639.36,2,1,1,94052.4,0,1,0
15008666,629,60,0,3239.59,2,0,1,131899.41,1,2,0
15008667,648,30,3,16270.93,2,1,0,75927.23,1,1,0
15008668,691,39,6,64280.3,1,0,1,106283.2,1,1,0
15008669,746,49,1,102543.4,2,1,0,94475.13,0,0,0
15008670,458,26,4,260.05,1,1,1,98975.67,1,1,1
15008671,636,55,2,138204.55,2,1,1,69300.68,1,0,0
15008672,678,30,10,8095.0,2,0,1,42039.55,0,0,0
15008673,551,39,8,66309.84,2,1,1,91961.16,1,0,0
15008674,752,46,1,9567.48,2,1,1,109810.53,0,0,0
15008675,614,52,0,22831.23,1,1,1,100266.57,0,1,0
15008676,599,53,10,27775.21,1,1,1,42135.49,0,1,0
15008677,643,39,10,98381.32,3,1,0,73818.2,0,0,0
15008678,777,60,0,993.2,3,1,0,92271.67,1,0,1
15008679,482,21,3,190171.63,2,0,0,115414.28,0,1,0
15008680,527,54,0,250000.0,1,1,0,132751.95,1,2,1
15008681,629,29,8,122492.56,1,1,1,30714.96,0,0,0
15008682,652,22,0,47525.2,4,0,1,87418.84,1,2,0
15008683,681,34,1,17807.46,3,1,0,93784.03,1,0,0
15008684,704,42,6,6086.0,1,0,0,105704.13,0,2,0
15008685,642,33,7,76504.58,1,1,0,114669.77,0,2,0
15008686,573,46,2,250000.0,3,1,1,73028.97,0,0,0
15008687,735,31,2,14299.01,2,1,0,22019.57,0,1,0
15008688,734,64,0,16447.18,3,0,1,41348.45,1,2,0
15008689,543,18,10,35399.87,2,1,0,138552.51,1,1,0
15008690,657,58,4,10649.22,1,1,1,90052.63,1,1,0
15008691,807,28,1,197045.48,1,1,1,33266.94,0,1,1
15008692,524,52,4,7278.06,1,1,0,111553.39,1,2,1
15008693,589,32,0,24505.55,2,0,1,115695.27,0,0,0
15008694,479,35,0,49917.99,1,1,1,71316.95,1,2,0
15008695,690,52,0,24631.1,3,1,1,132477.31,0,0,0
15008696,623,60,0,105415.34,2,1,1,135453.76,0,0,0
15008697,651,80,1,9615.1,1,0,1,115374.21,0,1,0
15008698,651,46,4,39794.68,2,1,1,68827.91,0,0,0
15008699,593,32,1,1236.37,1,1,0,130166.96,1,0,1
15008700,624,41,3,36700.21,4,1,0,21422.77,1,0,0
15008701,716,41,4,4017.33,3,0,1,119946.14,0,0,0
15008702,621,52,1,15667.5,2,1,1,112295.02,1,2,0
15008703,568,30,1,111498.01,2,1,1,136276.91,0,1,0
15008704,745,47,5,17545.54,3,1,0,38084.56,0,0,0
15008705,614,53,3,81105.43,2,1,1,57111.5,1,1,0
15008706,765,47,4,157917.14,2,1,1,123584.72,1,1,0
15008707,590,52,9,132176.1,2,0,1,113499.45,1,0,0
15008708,727,55,9,46039.22,1,1,1,132565.92,1,2,0
15008709,508,42,1,13049.58,2,1,1,24290.18,1,0,0
15008710,632,39,5,25928.37,2,1,1,80820.42,0,0,0
15008711,655,66,1,45488.72,4,1,1,124522.05,1,2,0
15008712,603,36,2,16289.32,1,1,1,83915.53,1,0,0
15008713,563,47,3,6055.36,1,1,1,62948.41,0,0,0
15008714,477,21,0,3874.08,2,1,1,51243.5,0,1,1
15008715,748,23,4,4192.97,3,1,1,109887.42,0,1,0
15008716,668,32,3,20108.07,2,1,1,28311.06,1,1,0
15008717,522,21,10,14319.25,1,1,1,111252.55,1,2,0
15008718,643,65,3,1758.04,1,0,0,124836.01,0,2,1
15008719,842,62,1,25453.94,2,1,1,82423.83,1,2,0
15008720,554,35,2,2875.97,1,1,0,44684.31,1,2,1
15008721,719,43,3,33776.56,1,1,1,136812.58,0,0,0
15008722,666,38,2,92801.72,2,1,0,73140.9,1,0,0
15008723,619,26,3,202.14,2,0,0,143130.76,0,1,1
15008724,630,25,0,779.57,1,1,0,126204.55,0,1,1
15008725,701,38,5,48662.1,2,1,0,92374.36,1,1,0
15008726,662,35,2,64480.07,1,1,1,63062.63,1,1,0
15008727,713,42,9,44564.4,1,1,1,115472.12,0,0,0
15008728,611,42,2,27612.52,1,1,1,22717.11,1,2,0
15008729,690,36,4,110788.13,2,1,1,43681.59,1,1,0
15008730,521,52,0,28.72,1,0,1,80899.16,0,0,1
15008731,845,41,5,250000.0,3,1,1,81961.15,0,0,0
15008732,716,21,3,6308.85,2,1,0,37120.27,0,0,0
15008733,676,43,4,10122.94,1,0,1,36600.79,0,0,0
15008734,706,39,10,206136.11,2,1,1,124860.21,1,1,0
15008735,687,39,1,29871.2,2,1,1,117928.41,1,0,0
15008736,472,32,2,9621.72,1,0,0,77071.79,0,1,1
15008737,593,25,3,7024.15,4,1,0,108378.32,1,1,1
15008738,484,36,1,10092.14,2,1,1,104136.33,0,0,0
15008739,584,54,5,21241.2,1,1,1,33166.68,0,0,0
15008740,786,45,6,9561.29,2,1,1,28820.92,0,1,0
15008741,580,43,5,30815.97,2,1,1,148565.65,0,0,0
15008742,535,55,8,51226.99,2,0,1,47551.07,1,1,0
15008743,598,30,1,823.78,3,1,0,105556.15,1,0,1
15008744,688,48,4,21384.4,2,1,0,97965.15,0,0,0
15008745,478,69,2,7629.5,1,1,0,147584.24,0,1,1
15008746,570,32,0,87219.97,1,1,1,34062.67,0,1,0
15008747,646,44,9,13528.67,1,1,0,54390.36,0,0,0
15008748,586,65,2,41711.12,3,1,1,147490.22,0,0,0
15008749,850,56,10,250000.0,2,1,1,28512.92,1,2,0
15008750,567,27,3,44554.16,1,1,0,52400.96,1,1,1
15008751,621,50,3,156.32,2,1,0,112570.66,1,0,1
15008752,679,65,8,4499.53,2,1,0,129642.06,0,0,0
15008753,736,62,6,32176.46,1,1,0,69253.43,1,1,0
15008754,497,64,1,15756.81,2,0,1,124858.38,1,1,1
15008755,562,67,4,33448.16,1,1,1,95477.92,1,0,0
15008756,699,39,4,205566.48,2,0,1,73817.16,1,1,0
15008757,543,30,0,2207.71,1,0,1,115015.21,1,0,1
15008758,652,47,2,7389.44,2,1,0,124967.69,0,1,0
15008759,645,45,0,137809.48,1,1,1,80213.81,1,0,0
15008760,673,48,0,250000.0,2,1,1,126548.5,0,1,0
15008761,526,39,5,4308.91,3,1,1,66432.04,1,0,0
15008762,576,18,6,94700.69,3,1,1,108092.93,1,1,0
15008763,551,53,2,83930.83,3,1,0,107121.78,1,0,0
15008764,608,46,2,127243.07,1,0,0,132715.7,1,0,0
15008765,706,22,4,52591.42,1,1,0,146495.78,1,1,0
15008766,637,49,4,18165.05,2,1,1,83799.91,0,1,0
15008767,658,47,2,123446.58,1,1,0,90336.33,0,0,0
15008768,846,42,8,58608.89,2,1,0,75979.25,1,0,0
15008769,663,62,0,616.62,3,0,0,144245.19,1,1,1
15008770,784,59,0,7385.39,3,1,1,84716.66,1,0,0
15008771,736,51,1,46438.61,3,1,0,73434.67,0,0,0
15008772,603,39,10,250000.0,4,1,1,88184.38,1,0,0
15008773,544,42,4,29049.87,2,1,1,126615.72,0,0,0
15008774,836,37,10,10167.92,2,1,0,77679.64,0,0,0
15008775,553,21,3,2023.26,3,1,0,74442.68,0,2,0
15008776,677,32,5,56482.04,4,0,1,139387.23,0,0,0
15008777,712,39,2,37018.78,2,1,0,66403.24,0,2,0
15008778,697,66,0,19686.73,1,1,1,42352.25,0,2,0
15008779,598,57,1,954.61,1,1,0,118239.36,0,1,1
15008780,601,32,10,10290.22,2,1,1,32798.82,0,0,0
15008781,610,35,2,127153.48,2,1,1,52734.93,1,2,0
15008782,508,58,3,108900.25,2,1,1,149404.28,1,0,0
15008783,578,47,3,76957.33,2,1,1,137551.43,1,0,0
15008784,542,51,2,23.78,1,1,0,129709.57,1,2,1
15008785,757,41,8,18707.19,1,0,1,113321.27,1,0,0
15008786,682,19,3,21473.71,3,1,1,141251.61,0,0,0
15008787,657,30,0,27417.01,2,0,0,98553.12,0,2,1
15008788,591,39,5,45329.37,2,1,1,27315.2,1,0,0
15008789,575,28,4,7580.86,1,1,0,124021.22,0,1,1
15008790,531,30,6,2311.58,2,1,1,38263.37,1,2,1
15008791,663,21,1,8362.51,1,0,0,107010.08,0,1,1
15008792,472,59,1,13582.51,1,1,0,67145.13,1,1,1
15008793,710,31,3,96190.74,2,1,0,116639.01,0,0,0
15008794,538,52,2,28336.01,1,0,1,79121.9,1,0,1
15008795,666,60,1,142907.64,1,1,1,94999.33,0,0,0
15008796,693,32,2,250000.0,3,0,1,96778.87,0,2,0
15008797,705,67,0,9511.65,3,0,1,100060.87,1,1,0
15008798,744,47,10,89224.01,2,1,0,85004.91,1,0,0
15008799,684,53,2,8396.34,1,1,1,139640.63,0,1,0
15008800,434,36,6,36391.19,2,1,1,58865.61,0,1,0
15008801,569,50,0,1447.45,2,1,0,123292.49,0,1,1
15008802,575,64,2,378.33,2,0,0,71065.67,1,1,1
15008803,683,44,8,13919.37,2,1,1,62418.92,1,0,0
15008804,514,35,1,35742.5,1,1,0,28394.16,1,2,1
15008805,650,43,1,53197.72,2,1,1,48305.88,0,1,0
15008806,578,56,2,537.36,2,0,0,98014.44,1,1,1
15008807,644,56,5,29349.27,3,0,1,96755.09,1,2,0
15008808,610,46,0,14889.54,2,1,1,120675.07,1,2,0
15008809,700,41,10,6576.27,1,1,0,99151.53,0,0,0
15008810,498,29,4,2931.5,2,0,0,51771.09,0,1,1
15008811,695,55,5,40618.22,2,0,1,32820.73,0,0,0
15008812,739,50,0,107209.55,3,1,1,135163.02,1,0,0
15008813,562,49,3,121079.89,4,1,0,58765.65,0,0,0
15008814,687,54,4,161029.37,2,1,1,113429.24,1,2,0
15008815,633,68,1,10428.92,3,1,0,112003.45,0,2,0
15008816,765,36,5,33262.37,4,1,0,77345.14,1,1,0
15008817,525,44,10,115599.08,2,1,1,92469.06,0,0,0
15008818,647,31,0,8623.16,3,0,1,79758.79,0,0,0
15008819,585,27,6,2289.44,1,0,0,69576.47,1,0,1
15008820,572,48,7,50782.07,2,1,1,58513.8,1,0,0
15008821,613,52,0,2389.11,2,0,0,143668.24,1,1,1
15008822,713,22,0,6490.74,1,0,0,57056.93,0,2,1
15008823,590,48,10,65611.69,1,1,1,140945.25,0,0,0
15008824,565,39,10,126825.56,1,1,1,125570.54,1,1,0
15008825,612,43,2,10844.25,1,1,1,137004.21,1,1,0
15008826,620,51,1,16825.74,2,1,1,72060.96,1,0,0
15008827,652,65,4,69780.38,2,1,1,104691.52,1,1,0
15008828,688,37,2,19485.53,1,1,1,33362.63,0,0,0
15008829,608,30,3,13049.88,3,1,1,67133.94,1,0,0
15008830,843,72,10,77575.61,1,0,0,49719.65,0,0,0
15008831,620,31,1,136257.45,2,0,0,116091.04,1,1,0
15008832,770,53,10,23039.85,2,1,1,96910.26,1,2,0
15008833,669,24,6,250000.0,2,0,1,44141.78,0,1,0
15008834,574,42,1,1474.09,1,0,1,28670.45,0,0,0
15008835,589,53,3,70554.2,2,1,1,29658.71,1,0,0
15008836,583,33,4,250000.0,1,1,1,22500.91,0,1,0
15008837,640,25,10,3491.03,1,1,1,127438.66,0,0,0
15008838,656,44,4,65600.64,2,1,1,144022.98,0,1,0
15008839,703,32,10,82801.86,4,1,1,116878.12,0,1,0
15008840,672,68,0,45427.64,2,0,0,65825.57,0,0,1
15008841,622,22,4,4369.67,2,1,0,139821.93,0,0,0
15008842,612,56,9,43404.68,3,1,1,32092.45,0,1,0
15008843,662,36,1,6611.92,3,1,1,145980.53,1,1,0
15008844,773,67,4,9973.55,1,1,0,101467.12,1,0,0
15008845,821,44,3,109159.61,2,1,0,120381.83,0,1,0
15008846,645,18,1,79120.6,1,0,1,89032.55,1,1,0
15008847,769,52,1,31224.08,1,1,1,115952.98,1,0,0
15008848,419,28,1,117805.61,3,0,1,35702.13,1,2,1
15008849,500,79,0,415.23,1,1,0,87685.17,0,1,1
15008850,617,67,1,23907.02,1,1,0,26232.45,0,1,1
15008851,698,60,1,1038.75,1,0,0,130219.47,1,0,1
15008852,608,48,3,54142.16,2,1,1,91540.5,1,2,0
15008853,581,26,1,219.66,3,0,0,40517.16,0,0,1
15008854,675,53,4,8145.31,1,0,0,92345.25,0,2,0
15008855,580,32,1,105639.43,4,1,0,118911.52,1,1,1
15008856,483,30,10,19337.98,3,1,0,90814.12,1,2,0
15008857,583,44,2,37455.41,3,1,0,148660.23,0,0,0
15008858,754,32,7,24060.07,3,1,1,40870.72,0,2,0
15008859,712,31,10,124715.96,2,1,1,141644.71,1,0,0
15008860,651,47,10,8325.26,1,1,1,146523.98,0,2,0
15008861,553,50,2,837.28,2,1,0,77935.09,0,0,1
15008862,599,64,0,8977.42,3,1,1,41002.79,1,2,0
15008863,640,52,1,834.31,2,1,0,90780.39,1,1,1
15008864,669,30,2,496.39,2,1,0,145749.82,0,0,1
15008865,609,46,5,214612.76,3,1,1,136106.84,0,0,0
15008866,672,48,1,96270.95,1,1,1,113201.08,0,1,0
15008867,556,31,0,26682.21,1,1,1,62584.98,0,2,1
15008868,737,47,1,40979.68,1,1,0,139234.07,1,0,0
15008869,543,29,0,17665.15,1,1,0,45265.31,0,1,1
15008870,627,35,0,37040.01,2,1,1,22726.04,1,1,0
15008871,628,18,1,36279.65,2,1,1,120549.85,0,1,0
15008872,457,69,4,53.54,1,0,0,125983.01,1,0,1
15008873,601,53,5,40828.26,1,1,1,127992.07,1,1,0
15008874,669,42,5,10718.5,1,1,1,71184.71,0,0,0
15008875,528,36,3,5059.51,1,1,0,68210.88,0,0,1
15008876,724,44,6,37669.49,2,1,1,62597.29,0,1,0
15008877,682,30,6,35723.21,2,1,0,84384.03,1,0,0
15008878,850,37,8,31688.65,2,1,1,89445.09,1,0,0
15008879,653,39,3,52111.24,2,1,1,139884.41,1,0,0
15008880,678,26,2,4530.46,1,0,0,54180.2,0,1,1
15008881,781,47,10,19712.86,4,1,1,78252.68,1,1,0
15008882,633,56,3,121.2,1,0,0,63754.18,0,2,1
15008883,440,18,10,8963.32,2,0,1,33711.88,1,0,0
15008884,731,26,2,22168.84,1,0,0,148249.35,0,2,1
15008885,621,65,1,1400.26,2,1,0,42350.47,1,1,1
15008886,581,50,5,41909.62,3,1,1,26722.51,1,0,0
15008887,549,44,5,175806.32,2,1,1,120373.56,0,0,0
15008888,729,52,4,46646.48,3,0,1,59462.04,1,0,0
15008889,680,42,2,13595.7,1,1,1,42918.96,0,1,0
15008890,547,39,2,243875.01,1,1,1,44579.05,1,2,0
15008891,693,54,9,15101.43,4,1,1,35628.07,0,2,0
15008892,579,26,3,2588.51,3,0,0,132734.26,1,1,1
15008893,562,66,2,5146.01,1,1,1,105971.78,0,2,1
15008894,611,46,1,3031.08,2,1,1,92199.14,1,0,0
15008895,646,47,4,30911.43,3,1,1,92449.8,0,0,0
15008896,554,54,3,250000.0,2,1,0,70550.49,0,0,0
15008897,609,52,4,96566.0,1,1,1,113328.62,0,1,0
15008898,555,34,10,1538.89,1,1,1,47259.0,0,2,0
15008899,744,47,1,33669.95,3,1,1,110820.43,1,1,0
15008900,488,57,0,162.73,2,0,0,67490.12,0,2,1
15008901,578,49,10,36066.07,3,1,1,119700.6,0,1,0
15008902,629,52,9,27129.73,2,1,1,46737.44,0,2,0
15008903,775,63,0,153392.55,2,1,1,49191.74,1,0,0
15008904,515,24,0,293.77,3,0,0,40406.53,1,2,1
15008905,607,54,2,315.05,1,0,0,33084.07,0,0,1
15008906,598,44,1,18282.77,3,1,1,147862.24,0,1,0
15008907,625,38,0,12710.59,2,1,1,55995.97,1,1,0
15008908,615,47,8,59446.64,2,0,1,125982.98,0,0,0
15008909,679,66,6,175324.07,2,0,0,85494.2,0,0,0
15008910,533,63,3,836.45,2,1,0,24348.99,1,0,1
15008911,718,48,3,53894.43,2,1,0,109779.21,1,1,0
15008912,576,50,2,250000.0,1,1,0,89155.26,0,0,1
15008913,656,28,6,205680.81,4,1,1,99678.15,1,0,0
15008914,751,42,2,57170.15,4,0,1,45131.42,1,1,0
15008915,656,31,5,69948.76,2,0,1,95700.05,1,0,0
15008916,653,51,4,3329.25,3,1,0,132248.45,0,1,0
15008917,700,22,1,17477.45,1,0,0,90112.97,1,0,1
15008918,675,32,6,52581.46,2,1,1,145089.36,1,1,0
15008919,737,45,10,20259.91,1,1,1,32482.82,0,2,0
15008920,640,20,1,28302.83,2,1,1,105647.25,0,2,0
15008921,625,30,5,114427.95,2,1,1,28406.95,1,0,0
15008922,603,50,0,31471.94,1,1,1,49080.62,1,0,0
15008923,599,57,6,38878.2,1,1,0,70699.01,0,0,0
15008924,559,35,8,61969.26,1,1,0,79010.45,0,1,0
15008925,801,40,2,90391.71,2,1,1,102222.53,1,1,0
15008926,642,46,1,31372.39,2,1,1,130329.24,0,0,0
15008927,834,45,0,91380.72,2,1,1,27202.56,1,0,0
15008928,548,31,1,8938.74,3,1,1,103915.25,0,2,0
15008929,552,54,2,9087.83,2,1,1,115679.83,1,1,0
15008930,493,34,1,14037.72,2,0,1,78007.84,1,1,1
15008931,638,32,1,128219.98,2,1,0,87166.83,0,1,0
15008932,645,44,10,141366.29,3,1,1,25250.07,1,1,0
15008933,550,20,8,38724.11,2,1,0,87114.47,0,2,0
15008934,610,42,6,54333.96,2,1,1,139739.47,1,1,0
15008935,535,50,2,597.86,1,0,0,110144.81,0,1,1
15008936,639,55,1,7933.62,1,0,1,107751.36,0,2,1
15008937,789,52,2,3010.39,2,1,1,79190.98,0,0,0
15008938,656,32,0,4802.35,3,1,0,92024.0,1,0,0
15008939,733,63,4,20006.63,2,0,1,112281.71,0,2,0
15008940,561,45,2,2240.19,2,0,0,131379.98,0,1,0
15008941,677,47,10,27437.99,3,1,0,45428.73,0,0,0
15008942,677,45,2,69732.17,1,0,1,74291.5,0,0,0
15008943,555,40,2,55872.82,2,1,0,68532.36,0,1,0
15008944,468,57,10,25954.51,2,1,1,135820.13,1,0,0
15008945,620,31,2,3115.94,1,1,0,139371.11,0,1,1
15008946,692,35,9,87013.67,2,1,0,79552.07,0,1,0
15008947,570,36,9,27493.31,1,1,1,74042.07,1,1,0
15008948,663,35,0,89927.6,1,1,1,60802.55,1,0,0
15008949,651,51,8,16163.65,2,1,1,63659.57,0,0,0
15008950,732,36,2,250000.0,2,1,1,38856.32,0,2,0
15008951,550,32,1,66400.62,1,1,1,74439.46,1,1,0
15008952,728,34,3,34215.91,2,1,1,143217.87,0,0,0
15008953,620,37,3,96433.48,2,1,1,116983.61,1,0,0
15008954,669,43,9,11596.3,2,1,1,38292.85,0,0,0
15008955,748,37,0,13433.82,1,1,1,51712.0,0,0,1
15008956,543,30,10,16342.47,2,1,1,62877.37,0,0,0
15008957,824,53,2,66610.88,1,1,1,102522.02,0,0,0
15008958,614,58,2,4304.19,1,0,0,74149.35,0,1,0
15008959,629,51,1,9942.37,4,1,1,47096.51,1,2,0
15008960,568,59,0,4191.2,2,0,0,64395.7,0,1,1
15008961,564,33,10,14491.68,1,1,1,38732.98,1,0,0
15008962,794,64,8,10949.05,2,1,0,121830.02,0,0,0
15008963,617,32,0,69055.44,1,0,0,20155.86,1,1,0
15008964,600,43,3,68344.35,2,1,1,77866.44,0,1,0
15008965,603,41,1,75250.76,3,1,1,102691.86,1,0,0
15008966,609,67,2,461.74,1,0,0,38687.78,0,1,1
15008967,590,40,6,9437.7,2,1,1,110605.67,0,0,0
15008968,604,35,2,2229.33,1,0,0,93063.35,0,1,1
15008969,744,33,5,62038.11,1,1,1,87299.78,0,1,0
15008970,721,51,10,7068.22,3,0,0,131023.17,1,0,0
15008971,614,30,10,84723.55,3,0,1,41702.34,1,0,0
15008972,670,23,1,269.64,2,0,0,118256.93,0,2,1
15008973,678,27,2,35334.8,1,1,1,114215.07,1,0,0
15008974,601,30,1,23140.53,1,1,1,52195.26,0,2,1
15008975,809,26,10,42442.01,2,0,1,46730.81,1,2,0
15008976,755,35,1,8857.04,3,0,1,136489.5,0,0,0
15008977,750,27,2,130417.84,2,1,1,86982.8,1,2,0
15008978,630,24,3,28557.74,2,1,0,57904.65,1,0,0
15008979,634,39,3,24878.21,3,1,1,23459.44,0,0,0
15008980,589,37,0,688.54,1,0,0,40736.73,1,1,1
15008981,766,50,10,43373.1,1,1,1,68345.53,0,0,0
15008982,706,53,1,5512.3,2,1,1,36874.63,1,0,0
15008983,707,66,10,61283.22,2,1,0,86993.18,1,0,0
15008984,692,18,2,40118.84,3,1,1,132690.85,0,0,0
15008985,790,28,5,22090.63,1,1,0,138175.89,1,0,0
15008986,596,38,4,4365.0,2,0,1,56156.24,0,0,0
15008987,592,59,0,4680.88,1,1,0,58666.32,0,1,1
15008988,538,19,0,22726.83,2,0,1,75784.55,1,0,0
15008989,752,32,5,23451.45,2,1,1,60360.63,0,2,0
15008990,800,70,4,311.05,1,1,1,61756.4,1,1,1
15008991,749,29,4,134506.31,1,0,1,142517.88,1,0,0
15008992,599,38,4,29114.78,2,1,0,65969.68,1,0,0
15008993,676,37,8,9593.92,2,1,1,138765.19,1,0,0
15008994,672,24,8,13821.59,2,1,1,65309.67,1,0,0
15008995,714,59,10,70670.43,4,1,1,29038.97,1,0,0
15008996,653,22,10,250000.0,3,1,0,71983.75,0,0,0
15008997,644,52,4,250000.0,1,1,1,127138.27,0,0,0
15008998,629,48,2,20616.1,2,1,1,125102.61,0,0,0
15008999,584,20,6,16710.5,2,1,1,77411.97,0,1,0
15009000,659,47,6,11124.48,1,1,0,119198.66,0,0,0
15009001,424,29,3,295.16,2,1,0,27958.27,0,0,1
15009002,476,80,4,393.29,1,0,1,39637.48,0,1,1
15009003,394,22,1,14346.26,2,1,0,52958.21,0,0,1
15009004,590,22,0,30573.72,1,0,0,110806.44,1,0,1
15009005,609,75,2,28367.56,2,1,1,84863.07,1,0,0
15009006,736,34,10,9936.11,3,1,1,35492.86,1,2,0
15009007,581,50,4,250000.0,1,1,1,112887.74,1,2,0
15009008,626,35,1,14.29,1,0,0,51885.0,0,1,1
15009009,778,67,10,29348.3,1,1,1,132619.24,1,2,0
15009010,714,18,10,126760.18,2,1,0,109022.99,1,0,0
15009011,555,48,2,18402.53,2,1,0,104293.61,0,0,0
15009012,645,38,5,21776.65,1,1,1,56976.31,0,1,0
15009013,433,27,3,127.59,2,0,0,27240.57,1,1,1
15009014,755,38,3,13059.11,1,1,1,102689.67,1,0,0
15009015,622,40,4,18431.98,2,1,1,106869.12,0,2,0
15009016,750,35,3,151468.29,2,1,1,139417.74,1,0,0
15009017,662,40,1,93760.99,2,1,0,39002.02,1,0,0
15009018,605,31,3,21520.79,1,1,1,118389.64,1,0,0
15009019,536,48,2,139799.29,2,0,0,57397.41,1,0,0
15009020,730,35,2,102867.0,3,0,1,126242.9,0,0,0
15009021,607,55,3,2364.83,2,0,0,30253.33,0,1,1
15009022,483,50,8,24076.35,3,1,0,137671.11,1,0,0
15009023,451,35,1,24574.02,1,1,1,38767.43,0,2,0
15009024,684,38,0,31768.82,1,1,1,101651.36,1,0,0
15009025,667,36,1,174935.61,2,1,1,86213.92,1,0,0
15009026,728,56,10,250000.0,1,0,1,57998.25,1,0,0
15009027,586,50,6,2623.75,2,1,0,125941.02,0,0,1
15009028,637,44,1,9358.39,2,1,1,60996.75,1,0,0
15009029,667,33,6,7169.25,2,1,1,100317.98,0,0,0
15009030,682,27,3,101528.19,1,1,1,127857.67,0,0,0
15009031,686,48,4,137417.23,1,1,1,76471.5,1,1,0
15009032,612,56,0,3510.08,1,1,0,100910.65,0,1,1
15009033,656,30,5,60796.41,2,1,1,46719.98,0,0,0
15009034,625,20,4,13021.37,2,1,1,79501.96,0,0,0
15009035,544,34,2,40963.39,2,1,0,88182.47,0,1,1
15009036,538,50,1,5048.29,1,0,1,138411.46,0,1,1
15009037,571,53,10,130267.78,1,1,0,67962.77,0,0,0
15009038,814,42,6,3415.21,1,1,1,67892.17,1,0,0
15009039,726,40,10,104359.11,2,1,1,109594.27,0,0,0
15009040,610,59,7,9796.14,2,0,1,111346.29,0,1,0
15009041,438,44,10,79615.66,1,1,0,42144.93,1,0,0
15009042,799,47,7,15938.07,4,1,1,75897.43,1,0,0
15009043,608,46,5,67707.81,2,1,1,101654.13,0,1,0
15009044,659,56,2,125589.13,3,1,0,104561.37,1,2,0
15009045,650,39,4,4000.11,1,1,1,133124.05,1,0,0
15009046,850,32,4,4214.85,2,1,1,73305.87,1,0,0
15009047,705,35,0,19650.24,3,1,1,77261.7,0,0,0
15009048,565,20,3,28.13,1,1,1,97960.85,0,0,1
15009049,669,46,2,1143.2,2,1,1,135460.77,1,2,0
15009050,733,46,5,30826.55,1,0,1,85714.03,1,2,0
15009051,741,47,1,46166.67,4,1,0,29118.31,0,0,0
15009052,706,44,10,60872.16,2,1,1,89382.66,0,1,0
15009053,632,47,0,18354.48,1,0,1,67634.49,0,2,0
15009054,548,39,0,28599.4,2,1,1,81401.52,0,1,0
15009055,647,40,2,11402.76,2,1,0,31905.44,1,2,0
15009056,569,24,8,11807.84,2,1,1,58388.56,0,0,0
15009057,619,43,10,21035.98,2,1,0,107844.15,0,0,0
15009058,692,58,10,40255.06,2,1,1,65340.0,1,1,0
15009059,658,43,3,49354.8,2,1,1,128026.69,1,2,0
15009060,480,48,1,82966.61,2,1,1,121729.94,0,1,0
15009061,606,39,6,19556.42,2,1,1,73086.23,0,0,0
15009062,539,60,5,4227.35,1,1,0,144209.97,1,0,1
15009063,712,39,3,52840.32,2,1,1,135607.76,1,0,0
15009064,599,18,1,4570.09,2,1,1,22261.91,0,1,0
15009065,530,31,3,34872.45,2,1,0,111086.8,0,2,0
15009066,578,58,1,261.28,1,0,1,137493.55,0,0,1
15009067,744,37,0,93790.32,1,1,1,49431.1,0,2,0
15009068,493,51,1,80523.5,2,0,1,70523.51,1,1,0
